t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_on,cap_fraction,tap_pu,restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3
0.505,1,167,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.51,1,169,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.515,1,170,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.52,1,171,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.525,1,172,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.53,1,173,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.535,1,174,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.54,1,175,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.545,1,176,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.55,1,177,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.555,1,178,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.56,1,180,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.565,1,182,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.57,1,183,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.575,1,185,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.58,1,186,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.585,1,187,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.59,1,188,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.595,1,189,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.6,1,190,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.605,1,191,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.61,1,192,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.615,1,193,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.62,1,194,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.625,1,195,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.63,1,196,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.635,1,198,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.64,1,199,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.645,1,201,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.65,1,202,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.655,1,203,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.66,1,204,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.665,1,205,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.67,1,206,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.675,1,207,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.68,1,208,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.685,1,209,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.69,1,210,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.695,1,212,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.7,1,213,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.705,1,214,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.71,1,215,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.715,1,216,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.72,1,217,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.725,1,218,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.73,1,219,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.735,1,220,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.74,1,222,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.745,1,223,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.75,1,224,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.755,1,226,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.76,1,227,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.765,1,228,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.77,1,229,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.775,1,230,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.78,1,231,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.785,1,232,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.79,1,233,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.795,1,234,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.8,1,235,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.805,1,236,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.81,1,237,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.815,1,238,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.82,1,239,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.825,1,240,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.83,1,241,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.835,1,242,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.84,1,244,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.845,1,245,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.85,1,247,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.855,1,248,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.86,1,249,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.865,1,250,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.87,1,251,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.875,1,252,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.88,1,253,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.885,1,254,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.89,1,255,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.895,1,256,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.9,1,257,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.905,1,258,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.91,1,259,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.915,1,260,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.92,1,261,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.925,1,262,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.93,1,263,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.935,1,264,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.94,1,266,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.945,1,268,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.95,1,269,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.955,1,271,ITERATING,True,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.96,1,272,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.965,1,273,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.97,1,274,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.975,1,275,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.98,1,276,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.985,1,277,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.99,1,278,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
0.995,1,279,NEXT_STEP,False,1.03,-1.871417,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
